Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Badges (product.metafields.custom.badges),feature1 (product.metafields.custom.feature1),feature2 (product.metafields.custom.feature2),feature3 (product.metafields.custom.feature3),Playback (product.metafields.custom.playback),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Band color (product.metafields.shopify.band-color),Chassis type (product.metafields.shopify.chassis-type),Color (product.metafields.shopify.color-pattern),Compatible device (product.metafields.shopify.compatible-device),Component output type (product.metafields.shopify.component-output-type),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Dial color (product.metafields.shopify.dial-color),Energy efficiency class (product.metafields.shopify.energy-efficiency-class),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Power source (product.metafields.shopify.power-source),Smart watch features (product.metafields.shopify.smart-watch-features),Target gender (product.metafields.shopify.target-gender),Watch display (product.metafields.shopify.watch-display),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
boost-robust-monitor-arm,Boost Robust Monitor Arm,"<div class=""page"" title=""Page 24"">
<div class=""layoutArea"">
<div class=""column"">
<meta charset=""utf-8"">
<p><strong>1 Year Warranty<br></strong>Versatile Mounting: Equipped with both desk clamp and grommet options<br>Premium Build: Crafted from durable Cold Rolled Steel<br>Dynamic Adjustment: Tilt your screen up  to+/-90°, swivel 180° and rotate a ful 360°<br>Screen Range: Ideal for screen sizes 10”-32″<br>Universal Compatibility: VESA compatible for 75×75/100×100 MM<br>Ergonomic Design: Height adjustable up to 400 MM with a 415 MM arm extension<br>Sturdy Support: Capable of supporting a maximum load weight of 8KG<br>Neat and Tidy: Integrated cable management for a clutter-free setup</p>
</div>
</div>
</div>",boost-lifestyle-co,Uncategorized,"",Monitor Arm,true,Title,Default Title,,,,,,,,,0.0,shopify,19,deny,manual,6499.00,8500.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Thumbnail-for-Monitor-Arm.webp?v=1716191838,1,Boost Robust Monitor Arm,false,Boost Robust Monitor Arm | Monitor Arm/Mount,"Achieve optimal screen positioning and enhance workspace ergonomics with the Robust Monitor Arm. Durable, versatile, and designed for maximum comfort and productivity.",,,,,,,,,,,,,"Flexibility: Tilt, swivel, and rotate",VESA Support: 75x75mm & 100x100mm,Strong Support: 8kg,Arm Up Your Workspace,,'1,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,6499.00,8500.00,active
boost-robust-monitor-arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/robust.webp?v=1716191838,2,Monitor Arm Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-puma-pc-case,Boost Puma ATX PC Case,"<div class=""page"" title=""Page 14"">
<div class=""layoutArea"">
<div class=""column"">
<meta charset=""utf-8"">
<p><strong>1 Year Warranty<br></strong>I/O: USB1.0*2+Audio<br>Left Side Panel: Perforated<br>Pre-Installed Fans: Without Fans<br>Motherboard Support: ATX/M-ATX/ITX<br>Fan Support: Up To 4 Fans<br>Drive Bays: 3.5”HDD x 2 2.5”SSD x 2<br>Max CPU Cooler Height: 155 MM</p>
</div>
</div>
</div>",boost-lifestyle-co,Uncategorized,"",pc case,false,Title,Default Title,,,,,,,,,0.0,shopify,198,deny,manual,5999.00,7000.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Puma.webp?v=1716191836,1,Boost Puma PC Case,false,Boost Puma ATX PC Case | PC Casing,Experience sleek design and optimal functionality with the boost Puma ATX PC Case. Elevate your PC build with this stylish and versatile casing option.,,,,,,,,,,,,,Perforated Side Panel ,Supports Up To 4 Fans,ATX/mATX/ITX Motherboard Support,Roar with unstoppable force,,'3,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
boost-puma-pc-case,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Untitleddesign_2.webp?v=1716975387,2,Best Computer Case in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-synergy-gaming-chair,Boost Synergy Gaming Chair,"<div class=""flex flex-grow flex-col max-w-full"">
<div data-message-author-role=""assistant"" data-message-id=""a0ed7bf0-1c0d-4a68-b499-32a616e2ded0"" dir=""auto"" class=""min-h-[20px] text-message flex flex-col items-start whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 juice:w-full juice:items-end overflow-x-auto gap-2"">
<div class=""flex w-full flex-col gap-1 juice:empty:hidden juice:first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<p><strong>1 Year Warranty<br></strong>Material: PU Leather<br>Armrest: 3D Armrests<br>Mechanism: Butterfly Mechanism for Seamless Adjustments<br>Gaslift: Class 4 Gaslift<br>Height Adjustment: 80mm<br>Recline Angle: 90-180 Degrees<br>Weight Capacity: Up to 120kg</p>
</div>
</div>
</div>
</div>",boost-lifestyle-co,Uncategorized,"",chair,true,Payment Methods,Prepaid,,,,,,,,"",0.0,shopify,0,continue,manual,48999.00,65000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/fdsilhairee9ycb5jjvd.webp?v=1746531632,1,"",false,Boost Synergy Gaming Chair | Ergonomic Gaming Chairs,"Experience ergonomic excellence with the Synergy Gaming Chair. Designed for gamers, it offers superior comfort and support for extended gaming sessions.",,,,,,,,,,,,,3D Armrests,Recline Angle 90-180,PU Leather, Your Way to Success,,'3,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-synergy-gaming-chair,,,,,,,,,COD,,,,,,,,"",0.0,shopify,0,continue,manual,50999.00,65000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/e4bcvk4hvwjfuo2srnct.webp?v=1746531632,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-synergy-gaming-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/ph4zynxdwu3poq2b6wj1.webp?v=1746531632,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-synergy-gaming-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/qifchujwijrxcsuxjf4v.webp?v=1746531632,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-synergy-gaming-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/rjphkunvuvugzoxk8ikq.webp?v=1746531632,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-synergy-gaming-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/odakzemytznydkny8llk.webp?v=1746531632,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-synergy-gaming-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/oihz25f4dbhcx7o12oab.webp?v=1746531632,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-supreme-ergonomic-chair,Boost Supreme Ergonomic Chair,"<div class=""flex flex-grow flex-col max-w-full"">
<div data-message-author-role=""assistant"" data-message-id=""a45abbe3-063c-4ba8-a7eb-3d8d1bcacaed"" dir=""auto"" class=""min-h-[20px] text-message flex flex-col items-start whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 juice:w-full juice:items-end overflow-x-auto gap-2"">
<div class=""flex w-full flex-col gap-1 juice:empty:hidden juice:first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<p><strong>1 Year Warranty<br></strong>Weight Capacity: 180 kg<br>Recline: 90 to 150<br>Height Adjustment: 60mm<br>Class 4 Gaslift<br>High Quality Leather<br>4D Adjustable Armrests<br>Butterfly Mechanism</p>
</div>
</div>
</div>
</div>",boost-lifestyle-co,Uncategorized,"",chair,true,Payment Methods,Prepaid,,,,,,,,"",0.0,shopify,14,deny,manual,74999.00,125000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Supreme.webp?v=1717165617,1,Boost Supreme Ergonomic Chair,false,Boost Supreme Ergonomic Chair | Ergonomic Gaming Chairs,"Discover unparalleled comfort with the Supreme Ergonomic Chair. Perfect for gaming or office use, it provides exceptional support and adjustable features.",,,,,,,,,,,,,Ergonomic Lumbar Support,4D Adjustable Armrests,Recline: 90 to 150,A Chair for Kings,,'4,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-supreme-ergonomic-chair,,,,,,,,,COD,,,,,,,,"",0.0,shopify,6,deny,manual,76999.00,125000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/WO-Pillow.webp?v=1717165617,2,Boost Supreme Ergonomic Office Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-supreme-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Half.webp?v=1717165617,3,Supreme Ergonomic Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-supreme-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Arm-Rest.webp?v=1717165617,4,Boost Supreme Ergonomic Chair in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-supreme-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Recline-1.webp?v=1717165617,5,Supreme Ergonomic Chair Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-supreme-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Wheel-1.webp?v=1717165617,6,Boost Supreme Ergonomic Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-throne-ergonomic-chair,Boost Throne Ergonomic Chair,"<div class=""flex flex-grow flex-col max-w-full"">
<div data-message-author-role=""assistant"" data-message-id=""fb44588a-76ba-462a-a02f-b72d63e28f1a"" dir=""auto"" class=""min-h-[20px] text-message flex flex-col items-start whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 juice:w-full juice:items-end overflow-x-auto gap-2"">
<div class=""flex w-full flex-col gap-1 juice:empty:hidden juice:first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert dark"">
<p><strong>1 Year Warranty<br></strong>Frog Mechanism<br>4D Adjustable Armrests<br>High Quality Leather<br>Class 4 Gaslift<br>Height Adjustment: 60mm<br>Recline: 90 to 170<br>Weight Capacity: 160 kg</p>
</div>
</div>
</div>
</div>",boost-lifestyle-co,Uncategorized,"",chair,true,Payment Methods,Prepaid,,,,,,,,"",0.0,shopify,19,deny,manual,74999.00,125000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/iykezip6pfqr2dmueau8.webp?v=1746527475,1,"",false,Boost Throne Ergonomic Gaming Chair in Pakistan,Throne Ergonomic Chair offers ultimate comfort and support for long gaming sessions. Adjustable armrests and recline ensure personalized relaxation.,,,,,,,,,,,,,4D Adjustable Armrests, Recline 90 to 170,Frog Mechanism,A Chair for Kings,,'5,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-throne-ergonomic-chair,,,,,,,,,COD,,,,,,,,"",0.0,shopify,9,deny,manual,76999.00,125000.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/mzzwut2oj2comhuxuytr.webp?v=1746527475,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-throne-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/cfwkdvipjorqnfmzjuog.webp?v=1746527475,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-throne-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/fkco6yyq4ubnknmhojzj.webp?v=1746527475,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-throne-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/gsf8eyv5mdcpi9u12jyg.webp?v=1746527475,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-throne-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/lbtkqjwyniyxawnklfwi.webp?v=1746527475,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-throne-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/juq2iyfyemf5a1eqgbsa.webp?v=1746527475,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-throne-ergonomic-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/throne_3f127c6a-8718-41cd-b5a5-a225729aad93.webp?v=1746527475,8,Computer Ergonomic chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-adonis-gaming-monitor,Boost Adonis Gaming Monitor,<p><strong>1 Year Warranty</strong> <br>Size: 23.8 Inches Resolution: 1920*1080 Refresh Rate: 165Hz Response Time : 1MS IPS Screen Brightness: 250-300 cd/m2 Contrast Ratio : 1000:1 HDR Supported Free-Sync and G-Sync Supported Built-in Speaker</p>,boost-lifestyle-co,Uncategorized,"",Gaming Monitor,true,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,39999.00,50000.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Adonis-2_ebbfa190-a1af-4433-b363-e2cd96ad0e4f.webp?v=1716191656,1,Boost Adonis Gaming Monitor,false,Boost Adonis Gaming Monitor Price in Pakistan,"Experience the Boost Adonis Gaming Monitor with a 165Hz refresh rate, 1ms response time, and HDR support. Perfect for immersive gaming sessions.",,,,,,,,,,,,,Refresh Rate: 165Hz,Size: 23.8 Inches,Built-in Speaker,Built for Victory,,'2,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-adonis-gaming-monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Adonis-Front_041d56e3-bf7b-40f2-98f9-044a5772eeae.webp?v=1716191656,2,Boost Gaming Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-adonis-gaming-monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Adonis-Front-Size_52ab62fd-8657-49a3-8a0d-3f17449eb460.webp?v=1713512750,3,Gaming Monitor Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-adonis-gaming-monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Adonis-Left_cd05eacd-6a5b-4bf7-947d-ae40e0565433.webp?v=1713512750,4,Adonis Gaming Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-adonis-gaming-monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Adonis-Back_208b607d-6c85-4aa3-9de9-74954bc92a91.webp?v=1713512750,5,Boost Adonis Best Gaming Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-adonis-pro-gaming-monitor,Boost Adonis Pro Gaming Monitor,<p><strong>1 Year Warranty</strong> <br>Size: 27 <br>Inches Resolution: 2560*1440 <br>Refresh Rate: 165Hz <br>Response Time : 1MS <br>IPS Screen Brightness: 250-300 cd/m2 <br>Contrast Ratio :4000:1 <br>HDR Supported <br>Free-Sync and G-Sync Supported <br>SRGB Percentage: 100% <br>Built-in Speakers  </p>,boost-lifestyle-co,Uncategorized,"",Gaming Monitor,true,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,57499.00,68000.00,true,false,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Adonis-2.webp?v=1716191774,1,Boost Adonis Pro Gaming Monitor,false,Boost Adonis Pro Gaming Monitor | Gaming Monitor,"Get the Adonis Pro Gaming Monitor with a 27-inch IPS screen, 165Hz refresh rate, 1ms response time, and FreeSync/G-Sync support for a superior gaming experience.",,,,,,,,,,,,,Refresh Rate: 165Hz,Size: 27 Inches,Built-in Speaker,Built for Victory,,'3,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
boost-adonis-pro-gaming-monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Adonis-Front.webp?v=1716191774,2,Best Gaming Monitor in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-adonis-pro-gaming-monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Adonis-Front-Size.webp?v=1713512738,3,Adonis Pro Gaming Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-adonis-pro-gaming-monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Adonis-Left.webp?v=1713512738,4,Boost Adonis Pro Monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-adonis-pro-gaming-monitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Adonis-Back.webp?v=1713512738,5,Gaming Monitor Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-impulse-gaming-chair,Boost Impulse Gaming Chair,<p><strong>1 Year Warranty<br></strong>Material: PVC<br>Armrest: 2D Armrests<br>Mechanism: Butterfly Tray Mechanism for Functional Versatility<br>Gaslift: Class 3 Gaslift<br>Height Adjustment: 80mm<br>Recline Angle: 90-160 Degrees<br>Weight Capacity: Up to 120kg</p>,boost-lifestyle-co,Uncategorized,"",chair,true,Color,Black,,Payment Method,Prepaid,,,,,"",0.0,shopify,0,continue,manual,38999.00,49999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/impulse.webp?v=1734615189,1,Boost Impulse Gaming Chair,false,Boost Impulse Gaming Chair | Ergonomic Gaming Chairs,"Experience comfort and style with the Impulse Gaming Chair. Ergonomically designed for gamers, it offers superior support and durability.",,,,,,,,,,,,,2D Armrests,Recline Angle 90-160,PVC Leather,Game Like a Champion,,'8,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Side-Front-3_2aa9501d-ad2a-4826-9dfd-35bb88ab547b.webp?v=1734615189,kg,,,true,,,true,,,active
boost-impulse-gaming-chair,,,,,,,,,Black,,,COD,,,,,,0.0,shopify,-1,continue,manual,40999.00,49999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Side-Front-3_2aa9501d-ad2a-4826-9dfd-35bb88ab547b.webp?v=1734615189,2,Boost Best Gaming Chair in Pakistan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-impulse-gaming-chair,,,,,,,,,White,,,Prepaid,,,,,"",0.0,shopify,0,continue,manual,38999.00,49999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Side.webp?v=1734615189,3,Boost Gaming Chair Price in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Front1.webp?v=1734615189,kg,,,,,,,,,
boost-impulse-gaming-chair,,,,,,,,,White,,,COD,,,,,,0.0,shopify,-1,continue,manual,40999.00,49999.00,true,false,"",https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Recline-2.webp?v=1734615189,4,Boost Impulse Gaming Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
boost-impulse-gaming-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Arm-Rest-1.webp?v=1734615189,5,Boost Impulse Gaming Chair in Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-impulse-gaming-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Front1.webp?v=1734615189,6,Boost Impulse Best Gaming Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-impulse-gaming-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Close.webp?v=1734615189,7,Impulse Gaming Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boost-impulse-gaming-chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0688/4625/6375/files/Wheel-2.webp?v=1734615189,8,Boost Impulse Video Game Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
